module,type,name,res_id,src,value,comments
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_requirements,Requirements,,
crm,model,"ir.ui.view,arch_db",crm.crm_stage_form,Requirements,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Revenue by Salesperson,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Sale Flow,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Sales Forecasts (month+1),,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Sales Management module.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Sales Settings,,
crm,model,"ir.model,name",crm.model_crm_team,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_team_id,Sales Team,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_team_id,Sales Team,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Sales Team,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Sales Team,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Sales Team,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Sales Team,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Sales Tools,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_user_ids,Salesmen,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_user_id,Salesperson,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_user_id,Salesperson,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_user_id,Salesperson,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_user_id,Salesperson,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_user_id,Salesperson,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Salesperson,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Salesperson,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Salesperson,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Save filters or add any report to your dashboard with the Favorites menu.,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form_schedule,Schedule Activity,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form_schedule,Schedule Next Activity,,
crm,model,"ir.actions.act_window,name",crm.crm_activity_schedule_action,Schedule an Activity,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Search Leads,,
crm,model,"ir.ui.view,arch_db",crm.crm_lost_reason_view_search,Search Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Search Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Search duplicates based on duplicated data in,,
crm,model,"ir.ui.view,arch_db",crm.merge_opportunity_form,Select Leads/Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,"Select the list of fields used to search for
                            duplicated records. If you select several fields,
                            Odoo will propose you to merge only those having
                            all these fields in common. (not one of the fields).",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Select your pricing preference and allow discounts,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,"Selected contacts will be merged together.
                                All documents linked to one of these contacts
                                will be redirected to the destination contact.
                                You can remove contacts from this list to avoid merging them.",,
crm,selection,"base.partner.merge.automatic.wizard,state",0,Selection,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Send an email to all opportunities in the ""Qualified"" stage for more than 20 days",,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_sequence,Sequence,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_sequence,Sequence,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,18,"Set fields: Expected Revenue, Expected Closing Date, Next Action",,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,29,"Set fields: Expected Revenue, Expected Closing Date, Next Action",,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Set the sales manager as a follower of every opportunity above $20k,,
crm,model,"ir.model.fields,help",crm.field_crm_stage_on_change,Setting this stage will change the probability automatically on the opportunity.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Setting up your sales funnel is just the first step. To achieve a
                      significant boost, we will help you get the most out of
                      Odoo CRM to transform how your salespeople work.
                      That's the purpose of this guide.",,
crm,model,"ir.ui.view,arch_db",crm.view_sale_config_settings,Setup your domain alias,,
crm,model,"res.groups,name",crm.group_use_lead,Show Lead Menu,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Show advanced filters and options by clicking on the magnifying glass icon next to the search bar.,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Show all opportunities for which the next action date is before today,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Show all opportunities with a deadline for which the next action date is before today,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Show only lead,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Show only lead,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Show only opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Show only opportunity,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Skip these contacts,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Slides,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Solution Selling,,
crm,model,"ir.actions.act_window,help",crm.crm_lost_reason_action,"Some examples of lost reasons: ""We don't have people/skill"", ""Price too high""",,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_source_id,Source,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Source,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Source,,
crm,model,"ir.model.fields,help",crm.field_crm_stage_team_id,Specific team that uses this stage. Other teams will not be able to see or use this stage.,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_stage_id,Stage,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_stage_id,Stage,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_stage_id,Stage,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Stage,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Stage,,
crm,model,"ir.ui.view,arch_db",crm.crm_stage_form,Stage,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Stage,,
crm,model,"mail.message.subtype,name",crm.mt_lead_stage,Stage Changed,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_stage_name,Stage Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_name,Stage Name,,
crm,model,"ir.ui.view,arch_db",crm.crm_lead_stage_search,Stage Search,,
crm,model,"mail.message.subtype,description",crm.mt_lead_stage,Stage changed,,
crm,model,"ir.model,name",crm.model_crm_stage,Stage of case,,
crm,model,"ir.actions.act_window,name",crm.crm_stage_action,Stages,,
crm,model,"ir.ui.menu,name",crm.menu_crm_lead_stage_act,Stages,,
crm,model,"ir.ui.view,arch_db",crm.crm_stage_tree,Stages,,
crm,model,"ir.actions.act_window,help",crm.crm_stage_action,"Stages allow salespersons to easily track how a specific opportunity
            is positioned in the sales cycle.",,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_state,State,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_state_id,State,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,State,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,State,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_street,Street,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Street 2...,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Street 2...,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Street...,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Street...,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_street2,Street2,,
crm,model,"ir.ui.view,arch_db",crm.crm_lead_lost_view_form,Submit,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Subscription Management,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_title_action,Summary,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_subject,Summary,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Systematic organization is what makes the difference
                        between good and great salespeople! Setup a pipeline
                        that is in line with your sales cycle.",,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Tag,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Tag,,
crm,sql_constraint,crm.lead.tag,0,Tag name already exists !,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_ids,Tags,,
crm,model,"crm.activity,name",crm.crm_activity_data_meeting,Task,,
crm,model,"mail.message.subtype,name",crm.crm_activity_data_meeting_mail_message_subtype,Task,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_team_id,Team,,
crm,model,"ir.filters,name",crm.ir_filters_crm_opportunity_report_next_action,Team Activities,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Templates of emails,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Templates of quotations (use Odoo Online Proposals for this),,
crm,code,addons/crm/static/src/js/web_planner_crm.js,15,Territory,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,20,The customer came back to you to discuss your quotation,,openerp-web
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_id,The email address associated with this team. New emails received will automatically create new leads assigned to the team.,,
crm,model,"ir.model.fields,help",crm.field_crm_team_use_leads,The first contact you get with a potential customer is a lead you qualify before converting it into a real business opportunity. Check this box to manage leads in this sales team.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"The first stage is usually ""New"" and the last one is ""Won""",,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_model_id,The model (Odoo Document Kind) to which this alias corresponds. Any incoming email that does not reply to an existing record will cause the creation of a new record of this model (e.g. a Project Task),,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_name,"The name of the email alias, e.g. 'jobs' if you want to catch emails for <jobs@example.odoo.com>",,
crm,model,"ir.model.fields,help",crm.field_crm_lead_partner_name,The name of the future partner company that will be created while converting the lead into opportunity,,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_user_id,"The owner of records created upon receiving emails on this alias. If this field is not set the system will attempt to find the right owner based on the sender (From) address, or will use the Administrator account if no system user is found for that address.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,The point of contact <strong>for all your prospects</strong>,,
crm,sql_constraint,crm.lead,0,The probability of closing the deal should be between 0% and 100%!,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"The three main practices to develop a sales force are
                        <strong>methodical organization</strong>, <strong>trainings</strong> and
                        <strong>good sales tools</strong>.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"The whole process may take a few hours. But it's worth doing
                      it.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"There are several ways for your company to generate leads with Odoo CRM.
                        One of them is using your company's generic email address as a trigger
                        to create a new lead in the system. In Odoo, each one of your sales teams
                        is linked to its own email address from which prospects can reach them.
                        For example, if the personal email address of your Direct team is
                        direct@mycompany.example.com, every email sent when a new prospect
                        contacts you will automatically create a new opportunity into the sales team.

                        That's the easiest way to integrate Odoo with third party apps.",,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,There is no more contacts to merge for this request...,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_email_cc,These email addresses will be added to the CC field of all inbound and outbound emails for this record before being sent. Separate multiple email addresses with a comma,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,This Week Activities,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"This email address has been preconfigured as the default
                                    for your sales department.<br/>",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"This is the default configuration, there is nothing to setup.",,
crm,code,addons/crm/static/src/js/tour.js,40,This opportunity has <b>no next activity scheduled</b>. <i>Click to set one.</i>,,openerp-web
crm,model,"ir.model.fields,help",crm.field_crm_stage_probability,This percentage depicts the default/average probability of the Case for this stage to be a success,,
crm,model,"ir.actions.act_window,help",crm.crm_opportunity_report_action_lead,"This report analyses the source of your leads
(including those converted into opportunities).",,
crm,model,"ir.model.fields,help",crm.field_crm_stage_fold,This stage is folded in the kanban view when there are no records in that stage to display.,,
crm,code,addons/crm/models/crm_lead.py,1010,This target does not exist.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Time to Close a Deal,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Time to Qualify a Lead,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_title,Title,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Title,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Title,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"To stimulate your customers, show them the public price and the discount applied to it. This is settable in the pricelist configuration if you allow discounts.",,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Today Activities,,
crm,model,"crm.lost.reason,name",crm.lost_reason_1,Too expensive,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_total_revenue,Total Revenue,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Tracking,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_lead_type,Type,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_type,Type,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_type,Type,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_report_lead_type,Type is used to separate Leads and Opportunities,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_type,Type is used to separate Leads and Opportunities,,
crm,model,"ir.model.fields,help",crm.field_crm_opportunity_report_type,Type is used to separate Leads and Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"USD, EUR, GBP",,
crm,model,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Unarchive,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Unassigned,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Unassigned,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Unless you are starting a new business, you probably have a list of customers and vendors you'd like to import.",,
crm,model,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Unread Messages,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Unread Messages,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Unread Messages,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_write_date,Update Date,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Upsell more to existing customers,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Use,,
crm,selection,"crm.lead2opportunity.partner.mass,action",0,Use existing partner or create,,
crm,model,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_lead,"Use leads if you need a qualification step before creating an
                    opportunity or a customer. It can be a business card you received,
                    a contact form filled in your website, or a file of unqualified
                    prospects you import, etc.",,
crm,model,"ir.actions.act_window,help",crm.crm_lead_all_leads,"Use leads if you need a qualification step before creating an
                    opportunity or a customer. It can be a business card you received,
                    a contact form filled in your website, or a file of unqualified
                    prospects you import, etc.",,
crm,selection,"sale.config.settings,group_use_lead",0,Use leads if you need a qualification step before creating an opportunity or a customer,,
crm,model,"ir.actions.act_window,help",crm.crm_lost_reason_action,Use lost reasons to explain why an opportunity is lost.,,
crm,model,"ir.actions.act_window,help",crm.relate_partner_opportunities,"Use opportunities to keep track of your sales pipeline, follow
                up potential sales and better forecast your future revenues.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Use our import templates to get your catalog ready in no time!,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Use subscription for recurring billing.
                                            Examples of subscription may include:
                                            annual support contract, monthly
                                            subscription to a service, etc.",,
crm,code,addons/crm/static/src/js/tour.js,84,Use the <b>implementation guide</b> to setup the CRM in your company.,,openerp-web
crm,code,addons/crm/static/src/js/tour.js,66,Use the breadcrumbs to <b>go back to your sales pipeline</b>.,,openerp-web
crm,model,"ir.model.fields,help",crm.field_crm_team_resource_calendar_id,Used to compute open days,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_user_login,Used to log into the system,,
crm,model,"ir.model.fields,help",crm.field_crm_stage_sequence,Used to order stages. Lower is better.,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_user_id,User,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_user_email,User Email,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_user_login,User Login,,
crm,model,"ir.model,name",crm.model_res_users,Users,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_group_by_vat,VAT,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,VIP letter to potential sponsors,,
crm,selection,"crm.lead,priority",0,Very High,,
crm,selection,"crm.opportunity.report,priority",0,Very High,,
crm,model,"ir.model.fields,field_description",crm.field_sale_config_settings_module_crm_voip,VoIP integration,,
crm,model,"ir.ui.view,arch_db",crm.view_sale_config_settings,Voip integration,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"We are here to help you. If you get stuck, do not hesitate to
                      reach our",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"We can add fields related to your business on any screen, for example",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"We can automate steps in your workflow, for example:",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"We can handle the whole import process
                                        for you: simply send your Odoo project
                                        manager a CSV file containing all your
                                        data.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"We can implement custom reports for you based on your Word templates, for example:",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"We designed Odoo to help you grow your business. Odoo CRM
                      is not just a tool, we want it to have a major impact on your
                      sales performance. That's our mission, and we are serious about it.",,
crm,model,"crm.lost.reason,name",crm.lost_reason_2,We don't have people/skills,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,We hope this process helped you bring your sales vision to life.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Weekly Meetings,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Welcome,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,What <strong>kind of proposals</strong> do you usually send to your customers ?,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,What are the main KPIs you need to track for your the sales activities?,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"What are your sales objectives? What challenges are you
                        dealing with? Being clear on your expectations is the first step
                        of a successful implementation.",,
crm,model,"ir.model.fields,help",crm.field_crm_lead_team_id,"When sending mails, the default email address is taken from the sales team.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Win / Loss Ratio,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_wizard_id,Wizard,,
crm,code,addons/crm/models/crm_lead.py,1043,Won,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,16,Won,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,23,Won,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,Won,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,34,Won,,openerp-web
crm,model,"crm.stage,name",crm.stage_lead4,Won,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Won,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Won,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Won,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Won,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Won,,
crm,model,"ir.filters,name",crm.filter_opportunity_country,Won By Country,,
crm,model,"ir.model.fields,field_description",crm.field_res_users_target_sales_won,Won in Opportunities Target,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_resource_calendar_id,Working Time,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,19,You are in discussion with the decision maker and HE agreed on his pain points,,openerp-web
crm,code,addons/crm/wizard/base_partner_merge.py,306,You cannot merge a contact with one of his parent.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"You don't need to review lost opportunities at every sales meeting, but it's good
                            practice to do it at least once a month. Ask your team to set tags on opportunities to
                            identify why they were lost and use this information to generate statistics. Here are
                            some examples of tags to create: no budget, competition, no pain found, etc.",,
crm,code,addons/crm/wizard/base_partner_merge.py,398,You have to specify a filter for your selection,,
crm,model,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_opportunity,"You will be able to plan meetings and log activities from
                    opportunities, convert them into quotations, attach related
                    documents, track all discussions, and much more.",,
crm,model,"ir.actions.act_window,help",crm.relate_partner_opportunities,"You will be able to plan meetings and log activities from
                opportunities, convert them into quotations, attach related
                documents, track all discussions, and much more.",,
crm,model,"ir.actions.act_window,help",crm.crm_lead_opportunities,"You will be able to plan meetings and phone calls from
                    opportunities, convert them into quotations, attach related
                    documents, track all discussions, and much more.",,
crm,model,"ir.actions.act_window,help",crm.crm_lead_opportunities_tree_view,"You will be able to plan meetings and phone calls from
                    opportunities, convert them into quotations, attach related
                    documents, track all discussions, and much more.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Your Expectations,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Your KPIs,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Your LinkedIn or social media pages,,
crm,model,"mail.template,subject",crm.mail_template_data_module_install_crm,Your Odoo CRM application is running smoothly.,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_opportunities_tree_view,Your Pipeline,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Your business cards,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Your document templates,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Your website,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,ZIP,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,ZIP,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_zip,Zip,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,additional 10% during summer sales,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,app.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,as an exercise,,
crm,model,"ir.model,name",crm.model_base_partner_merge_automatic_wizard,base.partner.merge.automatic.wizard,,
crm,model,"ir.model,name",crm.model_base_partner_merge_line,base.partner.merge.line,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,browse the documentation,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,e.g. 15% discount when buying more than 3 t-shirts,,
crm,model,"ir.ui.view,arch_db",crm.view_create_opportunity_simplified,e.g. Customer Deal,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form,e.g. Discuss proposal,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form_schedule,e.g. Discuss proposal,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,e.g. Discuss proposal,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,e.g. Product Pricing,,
crm,code,addons/crm/models/crm_lead.py,871,opportunities,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,or,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,or,,
crm,model,"ir.model,name",crm.model_sale_config_settings,sale.config.settings,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,send us an email,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,support team,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,survey,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,the list of customers,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,to create internal challenge for your salesmen,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,to create tests and certifications.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,to describe<br/> your experience or to suggest improvements!,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"to organize all your documents like: customer presentations, product sheets, comparisons with competitors, pain points sheets, training materials, etc.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"to setup your own domain
                                 name (e.g. sales@yourcompany.com)",,
crm,code,addons/crm/models/crm_lead.py,877,unknown,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,use Odoo API to import through scripts,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,with your work above,,
